audio,phonemes,ipa
arabic_speech_corpus/wav/ARA NORM  0677.wav,sil w a $ a' g A l a t w a s aa' < i0 l a l < i0 E l aa' m i0 sil < a l m u0 n A q A s i0' m a t a E a' l aa t a f s ii0' r i0 h aa sil w A q I0 r aa' < a t i0 d a l aa l aa' t i0 h a ss i0 y aa s ii0' y a t i0 sil w a l < i0 j t i0 m aa E ii0' y a t i0 sil w a nn a f s ii0' y a t i0 sil, w a ʃ a ɣ ɑ l a t w a s ɑ ʔ i l a l ʔ i ʕ l ɑ m i  ʔ a l m u n ɑ q ɑ s i m a t a ʕ a l ɑ t a f s i r i h ɑ  w ɑ q i r ɑ ʔ a t i d a l ɑ l ɑ t i h a s i j ɑ s i j a t i  w a l ʔ i ʒ t i m ɑ ʕ i j a t i  w a n a f s i j a t i 
arabic_speech_corpus/wav/ARA NORM  1560.wav,sil l UU0' S b a r a sil w a t a l UU0' SS A r a sil w a t u0 l UU0' S A l u1 n sil w a s a' ll u1 n sil t A S A' rr u0 l uu0 sil, l u sˤ b a r a  w a t a l u sˤ ɑ r a  w a t u l u sˤ ɑ l o̞ n  w a s a l o̞ n  t ɑ sˤ ɑ r u l u 
arabic_speech_corpus/wav/ARA NORM  1002.wav,sil b a' y d a < a' nn a n u0 s uu0' r a q A r T AA' j a H A' qq A q U0 w < a l < a h a' mm a b i0 n t i0 z aa' E i0 nn U0' q T A t I0 sil < a' ll a t i0 D A' m i0 n a t l a' h u1 m H U0 D UU0' r a l E u0' r s i0 l q AA rr ii0' y i0 sil, b a j d a ʔ a n a n u s u r a q ɑ r t ɑ ʒ a ħ ɑ q ɑ q o̞ w ʔ a l ʔ a h a m a b i n t i z ɑ ʕ i n o̞ q t ɑ t i  ʔ a l a t i dˤ ɑ m i n a t l a h o̞ m ħ o̞ dˤ u r a l ʕ u r s i l q ɑ r i j i 
arabic_speech_corpus/wav/ARA NORM  0813.wav,sil t a gg uu0 s a' ww a r a sil w a t a gg uu0' s a r a sil w a t u0 gg uu0' s a sil t a s i0' gg uu0 sil, t a ɣ u s a w a r a  w a t a ɣ u s a r a  w a t u ɣ u s a  t a s i ɣ u 
arabic_speech_corpus/wav/ARA NORM  0410.wav,sil w a < a' nn a m a' n y a' r g A b u0 f i0 t a g y ii0' r i0 s u0 l uu0' k i0 h i0 b I0 S I0' f a t i1 n d aa < i0' m a t i1 n y a H t aa' j u0 l i0 $$ u0 E uu0' r i0 b i0 l m u0' t E a t i0 sil < i0' l aa j aa' n i0 b i0 dd a w aa' f i0 E i0 l m a n T I0 q II0' y a t i0 sil, w a ʔ a n a m a n j a r ɣ ɑ b u f i t a ɣ j i r i s u l u k i h i b i sˤ i f a t ɪ n d ɑ ʔ i m a t ɪ n j a ħ t ɑ ʒ u l i ʃ u ʕ u r i b i l m u t ʕ a t i  ʔ i l ɑ ʒ ɑ n i b i d a w ɑ f i ʕ i l m a n t i q ɪ j a t i 
arabic_speech_corpus/wav/ARA NORM  1153.wav,sil t a rr U0 S A' ww a r a sil w a t a rr U0' S A r a sil w a t u0' rr U0 S A sil t A S A' rr u0 sil, t a r o̞ sˤ ɑ w a r a  w a t a r o̞ sˤ ɑ r a  w a t u r o̞ sˤ ɑ  t ɑ sˤ ɑ r u 
arabic_speech_corpus/wav/ARA NORM  1378.wav,sil t a nn aa s a' ww a r a sil w a t a nn aa' s a r a sil w a t u0 nn aa' s a sil t a s i0' nn a sil, t a n ɑ s a w a r a  w a t a n ɑ s a r a  w a t u n ɑ s a  t a s i n a 
arabic_speech_corpus/wav/ARA NORM  1480.wav,sil s AA' S b a r a sil w a t a s AA' SS A r a sil w a t u0 s AA' S A s u1 n sil w a s a' ss u1 n sil t A S A' rr u0 s a sil, s ɑ sˤ b a r a  w a t a s ɑ sˤ ɑ r a  w a t u s ɑ sˤ ɑ s o̞ n  w a s a s o̞ n  t ɑ sˤ ɑ r u s a 
arabic_speech_corpus/wav/ARA NORM  1584.wav,sil h a w S b a r a sil w a t a h a w SS A r a sil w a t u0 h a' w S A h u1 n sil w a s a' hh u1 n sil t A S A rr u0 h a uu0 sil, h a w sˤ b a r a  w a t a h a w sˤ ɑ r a  w a t u h a w sˤ ɑ h o̞ n  w a s a h o̞ n  t ɑ sˤ ɑ r u h a u 
arabic_speech_corpus/wav/ARA NORM  1135.wav,sil t a xx UU0 S A' ww a r a sil w a t a xx UU0' S A r a sil w a t u0 xx UU0' S A sil t A S A' xx uu0 sil, t a x u sˤ ɑ w a r a  w a t a x u sˤ ɑ r a  w a t u x u sˤ ɑ  t ɑ sˤ ɑ x u 
arabic_speech_corpus/wav/ARA NORM  0905.wav,sil l i0 t U0' D f i0 y a b i0 * a' l i0 k a r a' w n A q A n m i0 E m aa r ii0' y a n b aa' r i0 z a n l aa k i0' nn a h u0 y a' $ k u0 l < i0 h m aa' l a sil, l i t o̞ dˤ f i j a b i ð a l i k a r a w n ɑ q ɑ n m i ʕ m ɑ r i j a n b ɑ r i z a n l ɑ k i n a h u j a ʃ k u l ʔ i h m ɑ l a 
arabic_speech_corpus/wav/ARA NORM  1204.wav,sil t A ZZ A S A' ww a r a sil w a t A ZZ A' S A r a sil w a t U0' ZZ A S A sil t A S A' ZZ A sil, t ɑ ðˤ ɑ sˤ ɑ w a r a  w a t ɑ ðˤ ɑ sˤ ɑ r a  w a t o̞ ðˤ ɑ sˤ ɑ  t ɑ sˤ ɑ ðˤ ɑ 
arabic_speech_corpus/wav/ARA NORM  1758.wav,sil k ii0' s b a r a sil w a t a k ii0' ss a r a sil w a t i0 k II0 S uu0' k i1 n sil w a s a' kk i1 n sil t a s a' rr u0 k ii0 sil, k i s b a r a  w a t a k i s a r a  w a t i k ɪ sˤ u k ɪ n  w a s a k ɪ n  t a s a r u k i 
arabic_speech_corpus/wav/ARA NORM  0918.wav,sil w a' f i0 dd i0 r aa' s a t i0 ll a t ii0 < a j r aa' h a b aa H i0 ^ uu0' n a m i0' n j aa m i0' E a t i0 h aa r f a' r d a sil t a b a' yy a n a < a' nn a l m u0 t a z a ww i0 j ii0' n a sil y a E ii0 $ uu0' n a l < i0 n x I0 f AA' D A l m a s aa < ii0' y a b i0 $ a' k l i1 n < a' k b a r a m i0' n a l E u0 zz aa' b i0 sil, w a f i d i r ɑ s a t i l a t i ʔ a ʒ r ɑ h a b ɑ ħ i θ u n a m i n ʒ ɑ m i ʕ a t i h ɑ r f a r d a  t a b a j a n a ʔ a n a l m u t a z a w i ʒ i n a  j a ʕ i ʃ u n a l ʔ i n x i f ɑ dˤ ɑ l m a s ɑ ʔ i j a b i ʃ a k l ɪ n ʔ a k b a r a m i n a l ʕ u z ɑ b i 
arabic_speech_corpus/wav/ARA NORM  0628.wav,sil n u0 < a' kk i0 d u0 m aa' w a' r a d a f ii0' b a y aa' n i0 n a ss aa' b I0 q I0 l m a n $ uu0' r i0 b a' E d a Z U0' h r i0 l y a' w m i0 sil < i0' ^ r a z i0 y aa' r a t i0 rr a < ii0' s i0 j aa k uu0' b z uu0' m aa < i0' l a l m u0 s t a' $ f a sil, n u ʔ a k i d u m ɑ w a r a d a f i b a j ɑ n i n a s ɑ b i q i l m a n ʃ u r i b a ʕ d a ðˤ o̞ h r i l j a w m i  ʔ i θ r a z i j ɑ r a t i r a ʔ i s i ʒ ɑ k u b z u m ɑ ʔ i l a l m u s t a ʃ f a 
arabic_speech_corpus/wav/ARA NORM  0260.wav,sil b i0 m a E aa' l i0 m a f i0 k r ii0' y a t i1 n g A z ii0' r a t i1 n t a n t A' q I0 l u0 b a' y n a tt aa r ii0' x I0 w a ss i0 y aa' s a t i0 w a ^^ a w r aa' t i0 sil w a m a w AA' q I0 f i0 l < a f r aa' d i0 w a l < u0' m a m i0 m i0' n h a sil, b i m a ʕ ɑ l i m a f i k r i j a t ɪ n ɣ ɑ z i r a t ɪ n t a n t ɑ q i l u b a j n a t ɑ r i x i w a s i j ɑ s a t i w a θ a w r ɑ t i  w a m a w ɑ q i f i l ʔ a f r ɑ d i w a l ʔ u m a m i m i n h a 
arabic_speech_corpus/wav/ARA NORM  1756.wav,sil k uu0' s b a r a sil w a t a k uu0' ss a r a sil w a t i0 k UU0 S uu0' k i1 n sil w a s a' kk i1 n sil t a s a' rr u0 k uu0 sil, k u s b a r a  w a t a k u s a r a  w a t i k u sˤ u k ɪ n  w a s a k ɪ n  t a s a r u k u 
arabic_speech_corpus/wav/ARA NORM  1786.wav,sil h i0' s b a r a sil w a t a h i0' ss a r a sil w a t i0 h I0 S uu0' h i1 n sil w a s a' hh i1 n sil t a s a' rr u0 h i0 sil, h i s b a r a  w a t a h i s a r a  w a t i h i sˤ u h ɪ n  w a s a h ɪ n  t a s a r u h i 
arabic_speech_corpus/wav/ARA NORM  0809.wav,sil t a gg A s a' ww a r a sil w a t a gg A' s a r a sil w a t u0' gg A s a sil t a s i0' gg A sil, t a ɣ ɑ s a w a r a  w a t a ɣ ɑ s a r a  w a t u ɣ ɑ s a  t a s i ɣ ɑ 
arabic_speech_corpus/wav/ARA NORM  0148.wav,sil t a' r a k a t s a r I0' q A t U0 < a' H a d a < a E m aa' l i0 h i0 E a' l aa y a d a ii0 D AA' b I0 T I1 n < i0 s r aa < ii0 l ii0' y i1 n < a ^ a' r a h aa f ii0' n a' f s i0 h i0 sil, t a r a k a t s a r i q ɑ t o̞ ʔ a ħ a d a ʔ a ʕ m ɑ l i h i ʕ a l ɑ j a d a i dˤ ɑ b i t ɪ n ʔ i s r ɑ ʔ i l i j ɪ n ʔ a θ a r a h ɑ f i n a f s i h i 
arabic_speech_corpus/wav/ARA NORM  0194.wav,sil d a' E aa l m a' E h a d u0 dd a w l ii0' y u0 l i0 SS A H aa' f a t i0 f i0 r i0 s aa' l a t i1 n m a f t uu0' H a t i1 n w a jj a' h a h aa sil l i0 rr a < ii0' s i0 l m I0 S r ii0' y ii0 E a' b d i0 l f a tt aa' H i0 ss ii0' s ii0 sil < i0' l aa m a' n H i0 E a' f w i1 n r i0 < aa s ii0' y i1 n k aa' m i0 l i1 n l I0 S A H a f ii0' yy i0 l j a z ii0' r a t i0 ^^ a l aa' ^ a sil < a ll a * ii0' n a q A' D A t m a H k a' m a t u1 m b i0 s a' j n i0 h i1 m m u0 d - dist a n t a * a r aa' w a H u0 b a' y n a s a' b E u0 w a E a' $ r i0 s a n a w aa' t i1 n sil, d a ʕ ɑ l m a ʕ h a d u d a w l i j u l i sˤ ɑ ħ ɑ f a t i f i r i s ɑ l a t ɪ n m a f t u ħ a t ɪ n w a ʒ a h a h ɑ  l i r a ʔ i s i l m i sˤ r i j i ʕ a b d i l f a t ɑ ħ i s i s i  ʔ i l ɑ m a n ħ i ʕ a f w ɪ n r i ʔ ɑ s i j ɪ n k ɑ m i l ɪ n l i sˤ ɑ ħ a f i j i l ʒ a z i r a t i θ a l ɑ θ a  ʔ a l a ð i n a q ɑ dˤ ɑ t m a ħ k a m a t o̞ m b i s a ʒ n i h ɪ m m u d ə ? a n t a ð a r ɑ w a ħ u b a j n a s a b ʕ u w a ʕ a ʃ r i s a n a w ɑ t ɪ n 
arabic_speech_corpus/wav/ARA NORM  0896.wav,sil h a' r a j u1 n t a f r I0' D U0 h u0 l U0' q m a t u0 l E a' y $ i0 k a' m aa y A q UU0' l u0 l b a' E D U0 sil, h a r a ʒ o̞ n t a f r i dˤ o̞ h u l o̞ q m a t u l ʕ a j ʃ i k a m ɑ j ɑ q u l u l b a ʕ dˤ o̞ 
arabic_speech_corpus/wav/ARA NORM  1239.wav,sil t a kk AA S A' ww a r a sil w a t a kk AA' S A r a sil w a t u0 kk AA' S A sil t A S A' kk aa sil, t a k ɑ sˤ ɑ w a r a  w a t a k ɑ sˤ ɑ r a  w a t u k ɑ sˤ ɑ  t ɑ sˤ ɑ k ɑ 
arabic_speech_corpus/wav/ARA NORM  0249.wav,sil h u0 n aa' k a t a n t A' S I0 b u0 s i0' tt a t u0 < a E m i0' d a t i1 n y A' S I0 l u0 T UU0' l u0 l w aa' H i0 d i0 m i0' n h aa sil < i0' l aa < a' k ^ a r a m i0' n ^ n a ii0 E a' $ a r a m i0' t r a n sil, h u n ɑ k a t a n t ɑ sˤ i b u s i t a t u ʔ a ʕ m i d a t ɪ n j ɑ sˤ i l u t u l u l w ɑ ħ i d i m i n h ɑ  ʔ i l ɑ ʔ a k θ a r a m i n θ n a i ʕ a ʃ a r a m i t r a n 
arabic_speech_corpus/wav/ARA NORM  0289.wav,sil k a' m aa t a' $ m a l u0 l < i0 j r aa < aa' t u0 SS I0 HH ii0' y a t u0 t a k ^ ii0' f a l w a' E y i0 SS I0 HH ii0' y i0 sil l a' d a l H u0 jj aa' j i0 w a t a ^ q II0' f i0 h i1 m sil l i0 m a E r i0' f a t i0 m aa' y u0' m k i0 n u0 < a' n y a k uu0' n a b a w aa' d i0 r a E a' d w a sil, k a m ɑ t a ʃ m a l u l ʔ i ʒ r ɑ ʔ ɑ t u sˤ i ħ i j a t u t a k θ i f a l w a ʕ j i sˤ i ħ i j i  l a d a l ħ u ʒ ɑ ʒ i w a t a θ q ɪ f i h ɪ m  l i m a ʕ r i f a t i m ɑ j u m k i n u ʔ a n j a k u n a b a w ɑ d i r a ʕ a d w a 
arabic_speech_corpus/wav/ARA NORM  0679.wav,sil w A Z A' h a r a l j u0 n uu0' d u0 m a' rr a t a n < u0' x r aa b i0 ^ i0 y aa b i0' h u0 m u0 l m U0 T AA b I0' q A t I0 l i0 < a z y aa' < i0 l j u0' n d i0 sil f i0 dd u0' w a l i0 l b aa < i0' d a t i0 E i0' n d a s t I0 q b aa' l i0 < a r d uu0 g AA' n a l i0 n A Z II0' r i0 h i0 l < a * a r ii0' y i0 sil < i0 l h aa' m E a l y ii0' f sil y a' w m a l x A m ii0' s i0 l m AA' D I0 sil, w ɑ ðˤ ɑ h a r a l ʒ u n u d u m a r a t a n ʔ u x r ɑ b i θ i j ɑ b i h u m u l m o̞ t ɑ b i q ɑ t i l i ʔ a z j ɑ ʔ i l ʒ u n d i  f i d u w a l i l b ɑ ʔ i d a t i ʕ i n d a s t i q b ɑ l i ʔ a r d u ɣ ɑ n a l i n ɑ ðˤ ɪ r i h i l ʔ a ð a r i j i  ʔ i l h ɑ m ʕ a l j i f  j a w m a l x ɑ m i s i l m ɑ dˤ i 
arabic_speech_corpus/wav/ARA NORM  1484.wav,sil s UU0' S b a r a sil w a t a s UU0' SS A r a sil w a t u0 s UU0' S A s u1 n sil w a s a' ss u1 n sil t A S A' rr u0 s uu0 sil, s u sˤ b a r a  w a t a s u sˤ ɑ r a  w a t u s u sˤ ɑ s o̞ n  w a s a s o̞ n  t ɑ sˤ ɑ r u s u 
arabic_speech_corpus/wav/ARA NORM  0218.wav,sil < i0' nn a h u0 y a' w m u1 n y a s t a' r j i0 E u0 f ii0' h i0 $$ a b aa' b u0 tt A t H i0 y aa' t i0 ll a t ii0 b a * a l a' t h aa < u0 s a' r u0 h u1 mm i0 n < a' j l i0 h i1 m sil, ʔ i n a h u j a w m o̞ n j a s t a r ʒ i ʕ u f i h i ʃ a b ɑ b u t ɑ t ħ i j ɑ t i l a t i b a ð a l a t h ɑ ʔ u s a r u h o̞ m i n ʔ a ʒ l i h ɪ m 
arabic_speech_corpus/wav/ARA NORM  1502.wav,sil D A' S b a r a sil w a t A D A' SS A r a sil w a t U0 D A' S A D U1 n sil w a s A' DD U1 n sil t A S A' rr U0 D A sil, dˤ ɑ sˤ b a r a  w a t ɑ dˤ ɑ sˤ ɑ r a  w a t o̞ dˤ ɑ sˤ ɑ dˤ o̞ n  w a s ɑ dˤ o̞ n  t ɑ sˤ ɑ r o̞ dˤ ɑ 
arabic_speech_corpus/wav/ARA NORM  1003.wav,sil w a < a $ aa' r a t j a' l s a t u0 t A q y ii0' m i0 < a d aa' < i0 ss uu0' q I0 b i0 ss u0 E uu0 d ii0' y a t i0 sil < i0' l aa < a' nn a < i0 j m aa l ii0' y a E a' d a d i0 m u0 n $ a < aa' t i0 l q I0 T AA' E i0 l x AA' SS I0 sil < a l m u0 s a jj a' l a t i0 b i0 l m a m l a' k a t i0 t a r aa' j a E a m i0' n m i0 l y uu0' n i1 n sil w a ^ a m aa n i0' y a t i1 n w a t i0 s E ii0' n a < a' l f a n sil f ii0' < a l f a' y n i0 w a < i0' ^ n a E a' $ a r sil, w a ʔ a ʃ ɑ r a t ʒ a l s a t u t ɑ q j i m i ʔ a d ɑ ʔ i s u q i b i s u ʕ u d i j a t i  ʔ i l ɑ ʔ a n a ʔ i ʒ m ɑ l i j a ʕ a d a d i m u n ʃ a ʔ ɑ t i l q i t ɑ ʕ i l x ɑ sˤ i  ʔ a l m u s a ʒ a l a t i b i l m a m l a k a t i t a r ɑ ʒ a ʕ a m i n m i l j u n ɪ n  w a θ a m ɑ n i j a t ɪ n w a t i s ʕ i n a ʔ a l f a n  f i ʔ a l f a j n i w a ʔ i θ n a ʕ a ʃ a r 
arabic_speech_corpus/wav/ARA NORM  0355.wav,sil w a t A q A' dd a m a m u0 n t a' x A b u0 l j a z aa' < i0 r i0 m u0 b a' kk i0 r a n f i0 dd A q II0' q A t I0 l E aa $ i0' r a t i0 sil E a' n T A r ii0' q I0 l aa E i0' b i0 h i0 r a f ii0' q H l ii0' $ sil m i0' n D A' r b a t i0 r a' < s i1 n m u0 t q A' n a t i1 n b a' E d a m aa t aa' b a E a rr a' k l a t a rr u0 k n ii0' y a t a sil < a' ll a t i0 n a ff a' * a h aa s u0 f y aa' n f ii0 g UU0' l i0 sil, w a t ɑ q ɑ d a m a m u n t a x ɑ b u l ʒ a z ɑ ʔ i r i m u b a k i r a n f i d ɑ q ɪ q ɑ t i l ʕ ɑ ʃ i r a t i  ʕ a n t ɑ r i q i l ɑ ʕ i b i h i r a f i q ħ l i ʃ  m i n dˤ ɑ r b a t i r a ʔ s ɪ n m u t q ɑ n a t ɪ n b a ʕ d a m ɑ t ɑ b a ʕ a r a k l a t a r u k n i j a t a  ʔ a l a t i n a f a ð a h ɑ s u f j ɑ n f i ɣ u l i 
arabic_speech_corpus/wav/ARA NORM  0189.wav,sil w a < a' k ^ a r u0 m i0' n x a' m s a E a $ a' r a t a m a d r a' s a t i1 n < i0 s l aa m ii0' y a t i1 n m u0 n t a $ i0' r a t a n f i0 l b i0 l aa' d i0 sil m a d E uu0' m a t a n b i0 n i0' s b a t i0 x A' m s a t i1 n w a ^ a m aa n ii0' n a b i0 l m i0 < aa' t i0 m i0' n a dd a' w l a t i0 sil, w a ʔ a k θ a r u m i n x a m s a ʕ a ʃ a r a t a m a d r a s a t ɪ n ʔ i s l ɑ m i j a t ɪ n m u n t a ʃ i r a t a n f i l b i l ɑ d i  m a d ʕ u m a t a n b i n i s b a t i x ɑ m s a t ɪ n w a θ a m ɑ n i n a b i l m i ʔ ɑ t i m i n a d a w l a t i 
arabic_speech_corpus/wav/ARA NORM  0976.wav,sil l aa k i0' nn a l < a b H aa' ^ a l a' m t u0' ^ b i1 t * aa' l i0 k a sil, l ɑ k i n a l ʔ a b ħ ɑ θ a l a m t u θ b ɪ t ð ɑ l i k a 
arabic_speech_corpus/wav/ARA NORM  0721.wav,sil t a EE AA S A' ww a r a sil w a t a EE AA' S A r a sil w a t u0 EE AA' S A sil t A S A' EE a sil, t a ʕ ɑ sˤ ɑ w a r a  w a t a ʕ ɑ sˤ ɑ r a  w a t u ʕ ɑ sˤ ɑ  t ɑ sˤ ɑ ʕ a 
arabic_speech_corpus/wav/ARA NORM  0052.wav,sil m u0 s a bb i0' b a t a n x A s aa' < i0 r a b a $ a r ii0' y a t a n w a q t I0 S AA d ii0' y a t a n w a b ii0 < ii0' y a t a n f aa d i0' H a t a n sil, m u s a b i b a t a n x ɑ s ɑ ʔ i r a b a ʃ a r i j a t a n w a q t i sˤ ɑ d i j a t a n w a b i ʔ i j a t a n f ɑ d i ħ a t a n 
arabic_speech_corpus/wav/ARA NORM  0638.wav,sil w a' h u0 w a m aa' y u0 E aa' d i0 l u0 < a' l f a n w a m < a t a' y n i0 w a < a r b a' E a t a E a' $ a r a m i0 l y uu0' n a E AA' T I0 l i1 n E a' n i0 l E a' m a l i0 sil, w a h u w a m ɑ j u ʕ ɑ d i l u ʔ a l f a n w a m ʔ a t a j n i w a ʔ a r b a ʕ a t a ʕ a ʃ a r a m i l j u n a ʕ ɑ t i l ɪ n ʕ a n i l ʕ a m a l i 
arabic_speech_corpus/wav/ARA NORM  1186.wav,sil t A SS II0 S A' ww a r a sil w a t A SS II0' S A r a sil w a t U0 SS II0' S A sil t A S A' SS ii0 sil, t ɑ sˤ ɪ sˤ ɑ w a r a  w a t ɑ sˤ ɪ sˤ ɑ r a  w a t o̞ sˤ ɪ sˤ ɑ  t ɑ sˤ ɑ sˤ i 
arabic_speech_corpus/wav/ARA NORM  1392.wav,sil t a ww uu0 s a' ww a r a sil w a t a ww uu0' s a r a sil w a t uu0 w uu0' s a sil t a s i0' ww uu0 sil, t a w u s a w a r a  w a t a w u s a r a  w a t u w u s a  t a s i w u 
arabic_speech_corpus/wav/ARA NORM  0778.wav,sil t a rr a y s a' ww a r a sil w a t a rr a' y s a r a sil w a t u0 rr a' y s a sil t a s i0 rr a ii0 sil, t a r a j s a w a r a  w a t a r a j s a r a  w a t u r a j s a  t a s i r a i 
arabic_speech_corpus/wav/ARA NORM  1252.wav,sil t a ll a y S A' ww a r a sil w a t a ll a' y S A r a sil w a t u0 ll a' y S A sil t A S A ll a ii0 sil, t a l a j sˤ ɑ w a r a  w a t a l a j sˤ ɑ r a  w a t u l a j sˤ ɑ  t ɑ sˤ ɑ l a i 
arabic_speech_corpus/wav/ARA NORM  1074.wav,sil w a y u0' m k i0 n u0 < a' y D A n z i0 r aa' E a t u0 m a j m uu0' E a t i1 n m u0 t a n a ww i0' E a t i1 n m i0' n a l H a m D II0 y aa' t i0 sil, w a j u m k i n u ʔ a j dˤ ɑ n z i r ɑ ʕ a t u m a ʒ m u ʕ a t ɪ n m u t a n a w i ʕ a t ɪ n m i n a l ħ a m dˤ ɪ j ɑ t i 
arabic_speech_corpus/wav/ARA NORM  1385.wav,sil t a hh a s a' ww a r a sil w a t a hh a' s a r a sil w a t u0' hh a s a sil t a s i0' hh a sil, t a h a s a w a r a  w a t a h a s a r a  w a t u h a s a  t a s i h a 
arabic_speech_corpus/wav/ARA NORM  1342.wav,sil t A SS A w s a' ww a r a sil w a t A SS A' w s a r a sil w a t U0 SS A' w s a sil t a s I0 SS A uu0 sil, t ɑ sˤ ɑ w s a w a r a  w a t ɑ sˤ ɑ w s a r a  w a t o̞ sˤ ɑ w s a  t a s i sˤ ɑ u 
arabic_speech_corpus/wav/ARA NORM  0864.wav,sil q A y S b a r a sil w a t A q A y SS A r a sil w a t U0 q A' y S A q U1 n sil w a s A' qq U1 n sil t A S A rr U0 q A ii0 sil, q ɑ j sˤ b a r a  w a t ɑ q ɑ j sˤ ɑ r a  w a t o̞ q ɑ j sˤ ɑ q o̞ n  w a s ɑ q o̞ n  t ɑ sˤ ɑ r o̞ q ɑ i 
arabic_speech_corpus/wav/ARA NORM  0151.wav,sil w a * a' l i0 k a T A' l a b a n l i0 tt a r w ii0' H i0 w a j a' l b i0 l m i0 y aa' h i0 l b aa r i0' d a t i0 sil, w a ð a l i k a t ɑ l a b a n l i t a r w i ħ i w a ʒ a l b i l m i j ɑ h i l b ɑ r i d a t i 
arabic_speech_corpus/wav/ARA NORM  0974.wav,sil y u0 E a' dd u0 l < a' r A q U0 Z AA h i0' r a t a n $ aa < i0' E a t a n x I0 l aa' l a l a y aa' l i0 SS A' y f i0 sil, j u ʕ a d u l ʔ a r ɑ q o̞ ðˤ ɑ h i r a t a n ʃ ɑ ʔ i ʕ a t a n x i l ɑ l a l a j ɑ l i sˤ ɑ j f i 
arabic_speech_corpus/wav/ARA NORM  1130.wav,sil t a HH II0 S A' ww a r a sil w a t a HH II0' S A r a sil w a t u0 HH II0' S A sil t A S A' HH ii0 sil, t a ħ ɪ sˤ ɑ w a r a  w a t a ħ ɪ sˤ ɑ r a  w a t u ħ ɪ sˤ ɑ  t ɑ sˤ ɑ ħ i 
arabic_speech_corpus/wav/ARA NORM  1605.wav,sil < a' s b a r a sil w a t a < a' ss a r a sil w a t i0 < A S uu0' < i1 n sil w a s a' << i1 n sil t a s a' rr u0 < a sil, ʔ a s b a r a  w a t a ʔ a s a r a  w a t i ʔ ɑ sˤ u ʔ ɪ n  w a s a ʔ ɪ n  t a s a r u ʔ a 
arabic_speech_corpus/wav/ARA NORM  0387.wav,sil l i0' * aa $ a dd a' d a t i0 l m a j a' ll a t u0 E a' l aa < a h a mm ii0' y a t i0 < a' n y A S T A' H i0 b a l m u0 s i0 nn uu0' n a sil b a xx AA' x A rr a' b w i0 m a' E a h u1 m sil b i0 s t i0 m r aa' r i1 n x I0 l aa' l a f A' S l i0 $$ i0 t aa' < i0 sil m a' E a l < i0 k ^ aa' r i0 m i0' n a ss a w aa' < i0 l i0 sil, l i ð ɑ ʃ a d a d a t i l m a ʒ a l a t u ʕ a l ɑ ʔ a h a m i j a t i ʔ a n j ɑ sˤ t ɑ ħ i b a l m u s i n u n a  b a x ɑ x ɑ r a b w i m a ʕ a h o̞ m  b i s t i m r ɑ r ɪ n x i l ɑ l a f ɑ sˤ l i ʃ i t ɑ ʔ i  m a ʕ a l ʔ i k θ ɑ r i m i n a s a w ɑ ʔ i l i 
arabic_speech_corpus/wav/ARA NORM  1561.wav,sil l a w S b a r a sil w a t a l a w SS A r a sil w a t u0 l a' w S A l u1 n sil w a s a' ll u1 n sil t A S A rr u0 l a uu0 sil, l a w sˤ b a r a  w a t a l a w sˤ ɑ r a  w a t u l a w sˤ ɑ l o̞ n  w a s a l o̞ n  t ɑ sˤ ɑ r u l a u 
arabic_speech_corpus/wav/ARA NORM  1328.wav,sil t a ss u0 s a' ww a r a sil w a t a ss u0' s a r a sil w a t u0' ss u0 s a sil t a s i0' ss u0 sil, t a s u s a w a r a  w a t a s u s a r a  w a t u s u s a  t a s i s u 
arabic_speech_corpus/wav/ARA NORM  0627.wav,sil f a' m aa h i0' y a h aa' * i0 h i0 l E u0' m l a t u0 sil w a < a $ aa' r a b a y aa' n u1 n l i0 l H u0 k uu0' m a t i0 < i0' l a < a' nn a m aa n d i0' ll aa sil m aa' y a z aa' l u0 f ii0' w A' D E i1 n H a' r i0 j i1 n l a' k i1 n m u0 s t A q I0' rr i1 n sil, f a m ɑ h i j a h ɑ ð i h i l ʕ u m l a t u  w a ʔ a ʃ ɑ r a b a j ɑ n o̞ n l i l ħ u k u m a t i ʔ i l a ʔ a n a m ɑ n d i l ɑ  m ɑ j a z ɑ l u f i w ɑ dˤ ʕ ɪ n ħ a r i ʒ ɪ n l a k ɪ n m u s t ɑ q i r ɪ n 
arabic_speech_corpus/wav/ARA NORM  1433.wav,sil j UU0' S b a r a sil w a t a j UU0' SS A r a sil w a t u0 j UU0' S A j u1 n sil w a s a' jj u1 n sil t A S A' rr u0 j u0 sil, ʒ u sˤ b a r a  w a t a ʒ u sˤ ɑ r a  w a t u ʒ u sˤ ɑ ʒ o̞ n  w a s a ʒ o̞ n  t ɑ sˤ ɑ r u ʒ u 
arabic_speech_corpus/wav/ARA NORM  1544.wav,sil q U0' S b a r a sil w a t A q U0' SS A r a sil w a t U0 q U0' S A q U1 n sil w a s A' qq U1 n sil t A S A' rr U0 q U0 sil, q o̞ sˤ b a r a  w a t ɑ q o̞ sˤ ɑ r a  w a t o̞ q o̞ sˤ ɑ q o̞ n  w a s ɑ q o̞ n  t ɑ sˤ ɑ r o̞ q o̞ 
